"","p_val","avg_logFC","pct.1","pct.2","p_val_adj"
"Prkar1a",0.0515671320160832,-0.0696285163520688,0.055,0.063,1
"Ylpm1",0.0515691353179806,0.0466415304939498,0.12,0.107,1
"Rps21",0.051574721260111,-0.00572351778859906,0.015,0.013,1
"Cand1",0.0515791674200194,-0.043454350803439,0.027,0.029,1
"Fbxo4",0.0516079497563189,0.0517116270285142,0.028,0.021,1
"Lbp",0.0516147025736489,0.00954974103311198,0.001,0,1
"Vamp4",0.05164267643723,0.0537401249211458,0.073,0.063,1
"Fam234a",0.0516435758085008,-0.0476971414333746,0.112,0.118,1
"Tgfa",0.051670365289738,-0.0363511427906558,0.061,0.062,1
"Hook2",0.0517071854329859,0.0188465138485515,0.01,0.006,1
"Aopep",0.0518015553464283,-0.0227341498895377,0.279,0.283,1
"Hopx",0.0518269636831294,-0.00298085638389695,0.014,0.012,1
"Porcn",0.0518408330036745,-0.0542241223144641,0.023,0.029,1
"Gm13412",0.0518441280442349,0.0108169897785489,0.001,0,1
"Sash1",0.051845989177297,0.0339006147953469,0.173,0.16,1
"Mrpl36",0.0518502910746132,0.00279060615543686,0.026,0.022,1
"Gsto2",0.0519356430736384,0.0365215248393946,0.01,0.006,1
"Cr1l",0.0519619110421755,0.0303066345094229,0.056,0.048,1
"Gjc2",0.051979375330033,-0.0425933283094846,0.029,0.033,1
"Rint1",0.0519834445647373,-0.000637036950955627,0.068,0.064,1
