"gene","target.u","comparison.u","target.sum","comparison.sum","log.target.u","log.comparison.u","pval","fc","fc.disp","target.sum.L","target.sum.R","target.sum.per.100k","target.sum.L.per.100k","target.sum.R.per.100k","fc.thresh","pval.thresh","amt.thresh","user.selected","expr.pass"
"Rcn3",0.000225722677380497,1.2439372585467e-05,396,3444,3.17805383034795,0.693147180559945,0,2.484906649788,12,357,435,24.8254849902986,22.3805508624662,27.2704191181311,TRUE,TRUE,TRUE,FALSE,TRUE
"Gpc3",0.000223386582644997,5.81168497570977e-06,308,1669,3.13549421592915,0.693147180559945,0,2.4423470353692,11.5,274,343,19.30871054801,17.1772295134895,21.502882201193,TRUE,TRUE,TRUE,FALSE,TRUE
"Spp1",0.000220599053658381,1.21140547267058e-05,255,1918,3.13549421592915,0.693147180559945,2.51469244750587e-242,2.4423470353692,11.5,224,287,15.9861077589044,14.0426985803709,17.9922075561003,TRUE,TRUE,TRUE,FALSE,TRUE
"Vasp",0.000221524087839388,1.3813703680591e-05,351,3086,3.13549421592915,0.693147180559945,2.16540875305892e-311,2.4423470353692,11.5,315,388,22.004407150492,19.7475448786466,24.3239600409997,TRUE,TRUE,TRUE,FALSE,TRUE
"Tbx3",0.000213282014856597,9.13233884972037e-06,315,1549,3.09104245335832,0.693147180559945,0,2.39789527279837,11,281,350,19.7475448786466,17.616063844126,21.9417165318296,TRUE,TRUE,TRUE,FALSE,TRUE
"Rnd3",0.000188456065500319,1.4080006501215e-05,310,3985,2.99573227355399,0.693147180559945,2.13268361476555e-229,2.30258509299405,10,276,345,19.4340917853348,17.3026107508142,21.6282634385177,TRUE,TRUE,TRUE,FALSE,TRUE
"Cobll1",0.000176854932332696,1.11482356638853e-05,288,2342,2.94443897916644,0.693147180559945,1.1857339231649e-264,2.25129179860649,9.5,255,322,18.0548981747626,15.9861077589044,20.1863792092832,TRUE,TRUE,TRUE,FALSE,TRUE
"Arhgap10",0.00017045024444232,9.9866928902607e-06,279,2781,2.89037175789616,0.693147180559945,2.78372193343871e-234,2.19722457733622,9,247,312,17.4906826068013,15.4845828096055,19.5594730226595,TRUE,TRUE,TRUE,FALSE,TRUE
"Arhgap6",0.000168144861045252,8.2518448635852e-06,268,2092,2.89037175789616,0.693147180559945,1.07281977135005e-250,2.19722457733622,9,236,301,16.8010858015152,14.7949860043194,18.8698762173735,TRUE,TRUE,TRUE,FALSE,TRUE
"Col3a1",0.000169360159190567,5.12066106661723e-06,278,797,2.89037175789616,0.693147180559945,0,2.19722457733622,9,246,311,17.4279919881389,15.4218921909431,19.4967824039972,TRUE,TRUE,TRUE,FALSE,TRUE
"Nkd1",0.000170252605041428,1.38790250696368e-05,349,2396,2.89037175789616,0.693147180559945,0,2.19722457733622,9,313,386,21.8790259131672,19.6221636413219,24.1985788036749,TRUE,TRUE,TRUE,FALSE,TRUE
"Plce1",0.000174304445003187,9.43666161505476e-06,293,2263,2.89037175789616,0.693147180559945,4.23143394596213e-275,2.19722457733622,9,260,327,18.3683512680745,16.2995608522163,20.4998323025951,TRUE,TRUE,TRUE,FALSE,TRUE
"Atf5",0.000158186632613129,1.28464284061355e-05,314,3440,2.83321334405622,0.693147180559945,7.64243877319603e-252,2.14006616349627,8.5,280,349,19.6848542599843,17.5533732254637,21.8790259131672,TRUE,TRUE,TRUE,FALSE,TRUE
"Jag1",0.00016022851444232,9.61295799946399e-06,270,1996,2.83321334405622,0.693147180559945,2.80465672479962e-258,2.14006616349627,8.5,238,303,16.92646703884,14.9203672416441,18.9952574546982,TRUE,TRUE,TRUE,FALSE,TRUE
"Prrx1",0.000163905484926705,1.44700009292823e-05,276,2464,2.83321334405622,0.693147180559945,1.17302764348569e-243,2.14006616349627,8.5,244,309,17.3026107508142,15.2965109536183,19.3714011666724,TRUE,TRUE,TRUE,FALSE,TRUE
"Kank2",0.000151291946456342,7.01080329016955e-06,259,1369,2.77258872223978,0.693147180559945,1.57445682688408e-281,2.07944154167984,8,228,291,16.2368702335539,14.2934610550204,18.2429700307497,TRUE,TRUE,TRUE,FALSE,TRUE
"Vasn",0.000147754684302103,7.38510990775251e-06,216,2565,2.77258872223978,0.693147180559945,4.1075283058688e-167,2.07944154167984,8,188,245,13.541173631072,11.7858363085256,15.3592015722807,TRUE,TRUE,TRUE,FALSE,TRUE
"Adgre5",0.000140915395602295,1.05235471799032e-05,213,1893,2.70805020110221,0.693147180559945,6.9540631680189e-189,2.01490302054226,7.5,185,242,13.3531017750849,11.5977644525385,15.1711297162936,TRUE,TRUE,TRUE,FALSE,TRUE
"Iah1",0.000136409894818356,1.43687154107095e-05,260,3779,2.70805020110221,0.693147180559945,2.17179579796042e-180,2.01490302054226,7.5,229,292,16.2995608522163,14.3561516736828,18.3056606494121,TRUE,TRUE,TRUE,FALSE,TRUE
"Itga7",0.000142061049623964,6.8301531182619e-06,239,2255,2.70805020110221,0.693147180559945,4.12494091846277e-206,2.01490302054226,7.5,209,270,14.9830578603065,13.1023393004354,16.92646703884,TRUE,TRUE,TRUE,FALSE,TRUE
"Lama2",0.000138341239362651,7.79732629995176e-06,190,1452,2.70805020110221,0.693147180559945,6.74782543848251e-180,2.01490302054226,7.5,163,217,11.9112175458504,10.2185708419664,13.6038642497343,TRUE,TRUE,TRUE,FALSE,TRUE
"Plekhh3",0.000144998785041428,8.83526214868052e-06,212,2300,2.70805020110221,0.693147180559945,1.6419399320639e-171,2.01490302054226,7.5,184,241,13.2904111564225,11.5350738338761,15.1084390976312,TRUE,TRUE,TRUE,FALSE,TRUE
"Plxdc1",0.000135573701982154,9.43575448058747e-06,171,2551,2.70805020110221,0.693147180559945,1.29012140641909e-117,2.01490302054226,7.5,146,197,10.7200957912653,9.15283032470606,12.3500518764869,TRUE,TRUE,TRUE,FALSE,TRUE
"Ccdc3",0.000128260414856597,8.01973005472672e-06,268,2853,2.63905732961526,0.693147180559945,2.98133894045449e-218,1.94591014905531,7,236,301,16.8010858015152,14.7949860043194,18.8698762173735,TRUE,TRUE,TRUE,FALSE,TRUE
"Cpm",0.000129912521057999,1.32224292268309e-05,178,3356,2.63905732961526,0.693147180559945,1.97020142443787e-106,1.94591014905531,7,152,205,11.1589301219019,9.52897403668028,12.8515768257859,TRUE,TRUE,TRUE,FALSE,TRUE
"Pgf",0.000128701699184194,6.41684372631277e-06,236,2051,2.63905732961526,0.693147180559945,4.02877375107882e-211,1.94591014905531,7,206,267,14.7949860043194,12.9142674444483,16.7383951828529,TRUE,TRUE,TRUE,FALSE,TRUE
"Stard8",0.000126388231510516,8.68194561845843e-06,176,1591,2.63905732961526,0.693147180559945,2.97184418247604e-155,1.94591014905531,7,150,202,11.0335488845772,9.40359279935554,12.6635049697988,TRUE,TRUE,TRUE,FALSE,TRUE
"Arhgap42",0.00011759309193754,5.9871595288374e-06,157,1371,2.56494935746154,0.693147180559945,7.95494675594521e-141,1.87180217690159,6.5,133,182,9.84242712999213,8.33785228209525,11.4096925965514,TRUE,TRUE,TRUE,FALSE,TRUE
"Copz2",0.000121804156163161,1.31874988930122e-05,213,3214,2.56494935746154,0.693147180559945,4.44262689784938e-145,1.87180217690159,6.5,185,242,13.3531017750849,11.5977644525385,15.1711297162936,TRUE,TRUE,TRUE,FALSE,TRUE
"Ecm1",0.000115040410165711,7.34140676463756e-06,204,1439,2.56494935746154,0.693147180559945,2.27122590359227e-199,1.87180217690159,6.5,176,232,12.7888862071235,11.0335488845772,14.5442235296699,TRUE,TRUE,TRUE,FALSE,TRUE
"Efemp2",0.00011663668637986,1.00076373374547e-05,184,1992,2.56494935746154,0.693147180559945,2.82013627580531e-149,1.87180217690159,6.5,158,211,11.5350738338761,9.9051177486545,13.2277205377601,TRUE,TRUE,TRUE,FALSE,TRUE
"F2r",0.00011580975709369,5.18625973630938e-06,168,1093,2.56494935746154,0.693147180559945,8.02017711168662e-170,1.87180217690159,6.5,143,194,10.5320239352782,8.96475846871895,12.1619800204998,TRUE,TRUE,TRUE,FALSE,TRUE
"Ltbp1",0.000124669534372212,7.36849283741891e-06,254,1196,2.56494935746154,0.693147180559945,2.09856312674016e-287,1.87180217690159,6.5,223,286,15.923417140242,13.9800079617086,17.9295169374379,TRUE,TRUE,TRUE,FALSE,TRUE
"St5",0.000121758089439133,1.46196084345799e-05,234,4043,2.56494935746154,0.693147180559945,4.80953848952845e-147,1.87180217690159,6.5,205,264,14.6696047669946,12.8515768257859,16.5503233268658,TRUE,TRUE,TRUE,FALSE,TRUE
"Syn3",0.000115551497431485,1.32888050556111e-05,202,2563,2.56494935746154,0.693147180559945,3.22851809106735e-151,1.87180217690159,6.5,175,230,12.6635049697988,10.9708582659148,14.4188422923452,TRUE,TRUE,TRUE,FALSE,TRUE
"Tmem51",0.00012084073637986,5.63273630894781e-06,199,985,2.56494935746154,0.693147180559945,8.35299054844262e-222,1.87180217690159,6.5,172,227,12.4754331138117,10.7827864099277,14.2307704363581,TRUE,TRUE,TRUE,FALSE,TRUE
