"gene","target.u","comparison.u","target.sum","comparison.sum","log.target.u","log.comparison.u","pval","fc","fc.disp","target.sum.L","target.sum.R","target.sum.per.100k","target.sum.L.per.100k","target.sum.R.per.100k","fc.thresh","pval.thresh","amt.thresh","user.selected","expr.pass"
"Emilin1",0.000132592077411243,1.78207750703264e-06,113,327,2.63905732961526,0,1.62864695774183e-180,2.63905732961526,14,93,134,13.4086750567792,11.0354582325705,15.9005527221984,TRUE,TRUE,TRUE,FALSE,TRUE
"Gstm2",0.00012584915816568,2.32552068023858e-06,118,558,2.63905732961526,0,1.87620726013714e-166,2.63905732961526,14,97,140,14.0019792628314,11.5101015974122,16.612517769461,TRUE,TRUE,TRUE,FALSE,TRUE
"Coch",0.000121030983890533,2.1315212156145e-06,99,725,2.56494935746154,0,6.29187880777016e-123,2.56494935746154,13,80,119,11.7474232798331,9.49286729683484,14.1206401040418,TRUE,TRUE,TRUE,FALSE,TRUE
"Ctsk",0.00012133913943787,2.79129636486426e-06,108,553,2.56494935746154,0,3.63604668442337e-149,2.56494935746154,13,88,129,12.815370850727,10.4421540265183,15.3072485161462,TRUE,TRUE,TRUE,FALSE,TRUE
"Cyp26b1",0.00012409461943787,2.32232482653703e-06,130,815,2.56494935746154,0,7.81553009516046e-169,2.56494935746154,13,108,153,15.4259093573566,12.815370850727,18.1551087051966,TRUE,TRUE,TRUE,FALSE,TRUE
"Ddr2",0.000115482020739645,3.98491909101223e-06,118,1216,2.56494935746154,0,4.87271181485401e-130,2.56494935746154,13,97,140,14.0019792628314,11.5101015974122,16.612517769461,TRUE,TRUE,TRUE,FALSE,TRUE
"Pard6g",0.000249483920443787,1.29446287587365e-05,218,2987,3.25809653802148,0.693147180559945,1.31490201786058e-213,2.56494935746154,13,190,247,25.8680633838749,22.5455598299827,29.3092277789776,TRUE,TRUE,TRUE,FALSE,TRUE
"Selenbp1",0.00025116381831361,1.4434133746302e-05,203,2751,3.25809653802148,0.693147180559945,5.99190853189778e-200,2.56494935746154,13,176,231,24.0881507657184,20.8843080530366,27.4106543196106,TRUE,TRUE,TRUE,FALSE,TRUE
"Tmem45a",0.000119846624718935,1.61307677147238e-06,96,254,2.56494935746154,0,8.65089541837057e-157,2.56494935746154,13,77,116,11.3914407562018,9.13688477320353,13.7646575804105,TRUE,TRUE,TRUE,FALSE,TRUE
"Abca9",0.000238020252721893,5.1637290482846e-06,187,628,3.2188758248682,0.693147180559945,4.19326367739288e-287,2.52572864430826,12.5,161,214,22.1895773063514,19.1043954348801,25.3934200190332,TRUE,TRUE,TRUE,FALSE,TRUE
"Hmgcs2",0.000244613084585799,1.45937949004529e-05,203,2541,3.2188758248682,0.693147180559945,1.98040106132923e-206,2.52572864430826,12.5,176,231,24.0881507657184,20.8843080530366,27.4106543196106,TRUE,TRUE,TRUE,FALSE,TRUE
"Cemip",0.000224277768772189,1.25294263860464e-05,178,3239,3.13549421592915,0.693147180559945,1.58858343629723e-154,2.4423470353692,11.5,152,205,21.1216297354575,18.0364478639862,24.3254724481393,TRUE,TRUE,TRUE,FALSE,TRUE
