"","p_val","avg_logFC","pct.1","pct.2","p_val_adj"
"Trim3",0.487509814687839,0.0185032961927845,0.219,0.191,1
"Bag1",0.48753783313968,-0.04740202243042,0.042,0.058,1
"Gpx4-ps2",0.487627264916373,-0.017197466475821,0.094,0.115,1
"Gm10250",0.487920439575153,-0.0863297578559031,0.154,0.173,1
"Ulbp1",0.487937104688628,0.0146774403999645,0.007,0.002,1
"Mras",0.487982369931782,0.0806982473699511,0.208,0.178,1
"Derl2",0.488003031643711,0.0638524460183901,0.072,0.058,1
"Trim66",0.488137784547231,-0.0353959509457072,0.05,0.067,1
"Golga1",0.488267136419341,-0.0481507203110012,0.268,0.267,1
"Ddit3",0.488420044082908,-0.0506870989516076,0.037,0.04,1
"Tnip2",0.488423852459437,-0.00135046454627274,0.127,0.108,1
"Slc25a3",0.488445933922663,-0.0670087933687669,0.283,0.294,1
"Dynll1",0.488468372224663,-0.0505599468526955,0.298,0.328,1
"Gm15722",0.488564394848641,0.0110508119018304,0.011,0.004,1
"Hcn1",0.488608700426378,0.0631457666595763,0.759,0.726,1
"Adgrf2",0.488836963426281,0.0254311120001461,0.017,0.009,1
"Gm30437",0.488891424132606,-0.0279982019611444,0.011,0.02,1
"Mmp11",0.488921511474492,0.0116902208684721,0.02,0.011,1
"Mzt2",0.489025558256273,0.00911042085651381,0.017,0.009,1
"Zbtb1",0.489073130667924,-0.0370637834472085,0.024,0.029,1
"Smim7",0.489163485763368,0.073078522990723,0.085,0.07,1
"Npc1",0.489242542765521,-0.0721548119208063,0.151,0.169,1
"Oscp1",0.489280989377891,0.0468252657632505,0.11,0.112,1
"Gpatch2l",0.489396694656047,0.0115911923060097,0.136,0.119,1
"Slc38a3",0.489452075327436,0.0241693365355597,0.007,0.002,1
"Casc1",0.489475618473188,0.00748029418454302,0.011,0.004,1
"Sec23b",0.48952714210798,-0.0387503843009962,0.072,0.092,1
"Cop1",0.48955038534459,0.062248788279238,0.296,0.263,1
"Gli2",0.489552054410123,0.00660845721574923,0.007,0.002,1
"1700007L15Rik",0.489583758624322,0.00912957046241637,0.007,0.002,1
"Taok2",0.489612508669285,-0.0583149080387123,0.112,0.13,1
"Rims2",0.489679878034018,0.0617572113260625,0.858,0.847,1
"Egfem1",0.489706815425116,-0.0289608206684369,0.879,0.883,1
"Elovl1",0.490058709487185,0.0417083823979786,0.026,0.018,1
"Gm49863",0.490090376620053,0.0145921105019839,0.007,0.002,1
