"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster","gene"
"Fut9.4",0,-0.798616615172737,0.031,0.379,0,"Microglia","Fut9"
"Tox.4",0,-0.7993752772394,0.007,0.193,0,"Microglia","Tox"
"Aff2.5",0,-0.800525039519894,0.009,0.311,0,"Microglia","Aff2"
"Cadps2.4",0,-0.801771445428761,0.019,0.277,0,"Microglia","Cadps2"
"Trpc5.4",0,-0.802022350749192,0.016,0.318,0,"Microglia","Trpc5"
"Nrg2.3",0,-0.802311738485755,0.009,0.312,0,"Microglia","Nrg2"
"Arhgef28.3",0,-0.806434411556602,0.009,0.276,0,"Microglia","Arhgef28"
"Garem1.5",0,-0.807516823870744,0.008,0.321,0,"Microglia","Garem1"
"Jazf1.3",0,-0.809878760068701,0.01,0.374,0,"Microglia","Jazf1"
"Nckap1.1",0,-0.81087475230422,0.059,0.504,0,"Microglia","Nckap1"
"Neo1.4",0,-0.812392275762058,0.028,0.354,0,"Microglia","Neo1"
"Ankrd28.1",0,-0.815593697956279,0.033,0.361,0,"Microglia","Ankrd28"
"Slc35f4.5",0,-0.816477006186638,0.008,0.312,0,"Microglia","Slc35f4"
"Ldb2.5",0,-0.816564650826346,0.011,0.242,0,"Microglia","Ldb2"
"Neto1.5",0,-0.817052495688889,0.021,0.343,0,"Microglia","Neto1"
"Shank2.3",0,-0.819805511090567,0.01,0.373,0,"Microglia","Shank2"
"Nedd4.2",0,-0.819840968799205,0.026,0.393,0,"Microglia","Nedd4"
"Mast3.5",0,-0.82129693970718,0.084,0.445,0,"Microglia","Mast3"
"Cpne4.4",0,-0.821338544087761,0.017,0.281,0,"Microglia","Cpne4"
"Nmnat2.5",0,-0.822676387295576,0.012,0.369,0,"Microglia","Nmnat2"
"Syt16.4",0,-0.824402322207983,0.017,0.384,0,"Microglia","Syt16"
"Slit1.5",0,-0.825680470893559,0.012,0.344,0,"Microglia","Slit1"
"Sema5a.4",0,-0.827605828288613,0.018,0.254,0,"Microglia","Sema5a"
"Nckap5.5",0,-0.830286305140232,0.006,0.231,0,"Microglia","Nckap5"
"Tspan5.3",0,-0.832548471948196,0.091,0.551,0,"Microglia","Tspan5"
"Plekha5.4",0,-0.83273640337383,0.076,0.551,0,"Microglia","Plekha5"
"Gm17167.4",0,-0.836708556100805,0.009,0.346,0,"Microglia","Gm17167"
"Adam22.4",0,-0.838829542208262,0.037,0.464,0,"Microglia","Adam22"
"Ica1.4",0,-0.839203489440578,0.015,0.41,0,"Microglia","Ica1"
"Kif1b.3",0,-0.83989787532031,0.145,0.661,0,"Microglia","Kif1b"
"Pde4d.5",0,-0.843117547427154,0.204,0.562,0,"Microglia","Pde4d"
"D430041D05Rik.4",0,-0.843697021534742,0.021,0.376,0,"Microglia","D430041D05Rik"
"Prr16.4",0,-0.844522298958803,0.009,0.249,0,"Microglia","Prr16"
"Syn3.2",0,-0.850115610569591,0.005,0.313,0,"Microglia","Syn3"
"Gm48747.5",0,-0.851706797384592,0.004,0.335,0,"Microglia","Gm48747"
"Sh3gl2.3",0,-0.855594992296192,0.035,0.436,0,"Microglia","Sh3gl2"
"Rbms3.5",0,-0.85621923021155,0.013,0.221,0,"Microglia","Rbms3"
"Mpped2.4",0,-0.85880231388091,0.014,0.359,0,"Microglia","Mpped2"
"Agap1.5",0,-0.862826328805732,0.087,0.48,0,"Microglia","Agap1"
"Grb14.4",0,-0.86359536392574,0.016,0.271,0,"Microglia","Grb14"
"Reps2.4",0,-0.865353283616167,0.026,0.423,0,"Microglia","Reps2"
"Gm15738.5",0,-0.865455546415903,0.053,0.501,0,"Microglia","Gm15738"
"Ablim2.3",0,-0.865955315393055,0.014,0.371,0,"Microglia","Ablim2"
"Klhl2.5",0,-0.867659346434692,0.095,0.538,0,"Microglia","Klhl2"
"Scn8a.4",0,-0.868525259542443,0.042,0.49,0,"Microglia","Scn8a"
"Tmem132d.5",0,-0.869031925144108,0.007,0.24,0,"Microglia","Tmem132d"
"Trerf1.3",0,-0.872821335065401,0.032,0.462,0,"Microglia","Trerf1"
"Ephb1.3",0,-0.875493658774555,0.004,0.212,0,"Microglia","Ephb1"
"Fstl4.5",0,-0.879456484937986,0.006,0.284,0,"Microglia","Fstl4"
"Rimbp2.5",0,-0.880267145819875,0.015,0.4,0,"Microglia","Rimbp2"
"Sh3rf3.5",0,-0.880925806071584,0.007,0.353,0,"Microglia","Sh3rf3"
"Prkd1.5",0,-0.884230353790886,0.004,0.262,0,"Microglia","Prkd1"
"Rgs7bp.4",0,-0.88447014644201,0.058,0.505,0,"Microglia","Rgs7bp"
"Jakmip2.2",0,-0.890029756402481,0.014,0.42,0,"Microglia","Jakmip2"
"Zbtb16.1",0,-0.891161673764487,0.043,0.454,0,"Microglia","Zbtb16"
"A230006K03Rik.5",0,-0.892060239224592,0.016,0.345,0,"Microglia","A230006K03Rik"
"Mrtfb.5",0,-0.892135409282837,0.061,0.518,0,"Microglia","Mrtfb"
"4921534H16Rik.4",0,-0.892505786328301,0.002,0.318,0,"Microglia","4921534H16Rik"
"C130071C03Rik.3",0,-0.894616091545866,0.025,0.441,0,"Microglia","C130071C03Rik"
"Dennd5b.2",0,-0.89506808734695,0.015,0.379,0,"Microglia","Dennd5b"
"Thsd7b.3",0,-0.897070306485853,0.009,0.264,0,"Microglia","Thsd7b"
"Cdh11.4",0,-0.898554674165699,0.023,0.402,0,"Microglia","Cdh11"
"Prickle1.5",0,-0.899613500930764,0.158,0.666,0,"Microglia","Prickle1"
"Stk39.3",0,-0.901256067311926,0.013,0.347,0,"Microglia","Stk39"
"Lrrtm3.4",0,-0.90534475293879,0.035,0.367,0,"Microglia","Lrrtm3"
"Add2.5",0,-0.906564126310506,0.025,0.437,0,"Microglia","Add2"
"Tmod2.5",0,-0.910755395065473,0.047,0.396,0,"Microglia","Tmod2"
"Me3.2",0,-0.913500381385187,0.014,0.398,0,"Microglia","Me3"
"Gm36975.4",0,-0.914941363554656,0.037,0.471,0,"Microglia","Gm36975"
"Grm8.5",0,-0.915704522103948,0.008,0.207,0,"Microglia","Grm8"
"Ube3a.5",0,-0.919499157603518,0.227,0.683,0,"Microglia","Ube3a"
"Ttll7.5",0,-0.920090593959852,0.027,0.335,0,"Microglia","Ttll7"
"Phactr3.4",0,-0.925752017292397,0.012,0.375,0,"Microglia","Phactr3"
"Pdzd2.5",0,-0.926060417526439,0.008,0.286,0,"Microglia","Pdzd2"
"Cdh18.4",0,-0.926764697860971,0.013,0.276,0,"Microglia","Cdh18"
"Slc44a5.5",0,-0.927486821636647,0.011,0.361,0,"Microglia","Slc44a5"
"Pcdh11x.3",0,-0.928989122121313,0.01,0.198,0,"Microglia","Pcdh11x"
"Kcnt2.4",0,-0.929948542038997,0.013,0.364,0,"Microglia","Kcnt2"
"Pam.4",0,-0.931315108915133,0.032,0.405,0,"Microglia","Pam"
"Gm37459.5",0,-0.932243087175056,0.005,0.257,0,"Microglia","Gm37459"
"Sox5.4",0,-0.933480841036806,0.031,0.304,0,"Microglia","Sox5"
"Gm12296.3",0,-0.93777846751964,0.003,0.33,0,"Microglia","Gm12296"
"Ctnna3.4",0,-0.937810727370902,0.066,0.534,0,"Microglia","Ctnna3"
"Ppm1e.3",0,-0.9435875927032,0.126,0.603,0,"Microglia","Ppm1e"
"Kcnd3.4",0,-0.946747070796244,0.022,0.407,0,"Microglia","Kcnd3"
"Gm3764.3",0,-0.949173731972157,0.011,0.337,0,"Microglia","Gm3764"
"Thrb.4",0,-0.949297297490516,0.028,0.398,0,"Microglia","Thrb"
"Gm44151.3",0,-0.949635617866993,0.032,0.463,0,"Microglia","Gm44151"
"Zfp385b.5",0,-0.950265803779095,0.021,0.361,0,"Microglia","Zfp385b"
"Ksr2.3",0,-0.958462321725454,0.011,0.434,0,"Microglia","Ksr2"
"Caln1.4",0,-0.958563377376119,0.028,0.418,0,"Microglia","Caln1"
"Ptprz1.3",0,-0.961341715433488,0.022,0.244,0,"Microglia","Ptprz1"
"Astn1.3",0,-0.962905843587393,0.02,0.457,0,"Microglia","Astn1"
"Sorcs3.5",0,-0.964170148552924,0.015,0.285,0,"Microglia","Sorcs3"
"9630028H03Rik.3",0,-0.964235362233268,0.004,0.369,0,"Microglia","9630028H03Rik"
"Msra.4",0,-0.965683255410635,0.075,0.534,0,"Microglia","Msra"
"Sorbs2os.5",0,-0.969593027613959,0.007,0.398,0,"Microglia","Sorbs2os"
"Gm11149.2",0,-0.973312202961183,0.004,0.308,0,"Microglia","Gm11149"
"Nell2.5",0,-0.976592589332357,0.089,0.55,0,"Microglia","Nell2"
"Atrnl1.4",0,-0.976796453655744,0.039,0.485,0,"Microglia","Atrnl1"
"Csrnp3.5",0,-0.979324765723015,0.018,0.445,0,"Microglia","Csrnp3"
"Cap2.4",0,-0.980813232757078,0.023,0.439,0,"Microglia","Cap2"
"Gm32509.4",0,-0.982246221410288,0.003,0.338,0,"Microglia","Gm32509"
"Nol4.3",0,-0.983231934318513,0.016,0.434,0,"Microglia","Nol4"
"4930578G10Rik.4",0,-0.987513230967533,0.007,0.374,0,"Microglia","4930578G10Rik"
"Pak3.4",0,-0.989824233237637,0.028,0.468,0,"Microglia","Pak3"
"Rasgrf1.4",0,-0.992607003046764,0.066,0.54,0,"Microglia","Rasgrf1"
"Gm44829.5",0,-0.993233418392289,0.012,0.429,0,"Microglia","Gm44829"
"Grik4.5",0,-0.99376784798359,0.013,0.338,0,"Microglia","Grik4"
"Gm37340.5",0,-0.996048459406378,0.003,0.377,0,"Microglia","Gm37340"
"Sptbn1",0,-0.999808329460167,0.065,0.584,0,"Microglia","Sptbn1"
"5330434G04Rik.4",0,-1.00106529093341,0.02,0.444,0,"Microglia","5330434G04Rik"
"Iqsec1.3",0,-1.00136108501887,0.032,0.458,0,"Microglia","Iqsec1"
"4930402H24Rik.1",0,-1.00574072086183,0.078,0.612,0,"Microglia","4930402H24Rik"
"Hecw1.3",0,-1.00641527926589,0.014,0.42,0,"Microglia","Hecw1"
"Slc4a10.4",0,-1.01189980904911,0.035,0.487,0,"Microglia","Slc4a10"
"Cntnap5c.5",0,-1.01286921566502,0.01,0.253,0,"Microglia","Cntnap5c"
"Kcnn2.4",0,-1.01516131659703,0.026,0.399,0,"Microglia","Kcnn2"
"Clmn.5",0,-1.01585980380834,0.011,0.256,0,"Microglia","Clmn"
"Galnt13.4",0,-1.01887826789296,0.015,0.415,0,"Microglia","Galnt13"
"Galnt18.3",0,-1.0197592025036,0.016,0.42,0,"Microglia","Galnt18"
"Unc80.4",0,-1.02040359669024,0.034,0.512,0,"Microglia","Unc80"
"Cntnap5b.4",0,-1.02357673583609,0.008,0.298,0,"Microglia","Cntnap5b"
"Cdh13.4",0,-1.02371765978262,0.009,0.269,0,"Microglia","Cdh13"
"Gucy1a2.4",0,-1.02431876877877,0.01,0.431,0,"Microglia","Gucy1a2"
"Zfp804a.5",0,-1.02457518775191,0.017,0.359,0,"Microglia","Zfp804a"
"Adamtsl1.4",0,-1.02702867853419,0.008,0.236,0,"Microglia","Adamtsl1"
"Fmn2.3",0,-1.02800772445798,0.011,0.445,0,"Microglia","Fmn2"
"Aff3.3",0,-1.02933853267279,0.014,0.43,0,"Microglia","Aff3"
"Apba2.2",0,-1.03029256870469,0.018,0.465,0,"Microglia","Apba2"
"Shtn1.3",0,-1.03167091974342,0.016,0.398,0,"Microglia","Shtn1"
"Jph1.5",0,-1.03239141470726,0.012,0.385,0,"Microglia","Jph1"
"Osbpl6.4",0,-1.04312993549425,0.02,0.448,0,"Microglia","Osbpl6"
"Trim9.4",0,-1.04372210990626,0.025,0.488,0,"Microglia","Trim9"
"Rian.4",0,-1.04374727867707,0.042,0.475,0,"Microglia","Rian"
"Celf4.5",0,-1.04854975358752,0.073,0.555,0,"Microglia","Celf4"
"Rtl4.2",0,-1.0511821524588,0.009,0.369,0,"Microglia","Rtl4"
"P2ry14.3",0,-1.05154482728048,0.005,0.412,0,"Microglia","P2ry14"
"Shisa9.4",0,-1.05328828719454,0.014,0.359,0,"Microglia","Shisa9"
"Unc79.3",0,-1.0542798808797,0.019,0.482,0,"Microglia","Unc79"
"Zfp804b.5",0,-1.05681403922793,0.012,0.23,0,"Microglia","Zfp804b"
"Tmtc2.5",0,-1.05762847604073,0.005,0.242,0,"Microglia","Tmtc2"
"Gm43670.5",0,-1.05921627428022,0.002,0.373,0,"Microglia","Gm43670"
"Gabrb2.5",0,-1.05960413217065,0.013,0.437,0,"Microglia","Gabrb2"
"Gm42439.3",0,-1.06122626177179,0.004,0.4,0,"Microglia","Gm42439"
"Amph.3",0,-1.06199981450119,0.02,0.48,0,"Microglia","Amph"
"Pip5k1b.4",0,-1.06695907497406,0.023,0.421,0,"Microglia","Pip5k1b"
"Ptchd4.4",0,-1.06697193967685,0.006,0.305,0,"Microglia","Ptchd4"
"Slc35f3.5",0,-1.07158107552735,0.015,0.415,0,"Microglia","Slc35f3"
"Ano3.5",0,-1.07351269570273,0.027,0.417,0,"Microglia","Ano3"
"Kcnc2.5",0,-1.07448909998525,0.025,0.262,0,"Microglia","Kcnc2"
"Iqgap2.4",0,-1.07457787144173,0.021,0.394,0,"Microglia","Iqgap2"
"Grin1.4",0,-1.0745913788689,0.031,0.514,0,"Microglia","Grin1"
"Il1rap.4",0,-1.08057720366059,0.037,0.429,0,"Microglia","Il1rap"
"Chsy3.4",0,-1.08309646267662,0.012,0.34,0,"Microglia","Chsy3"
"Gabbr2.3",0,-1.08405252126682,0.03,0.502,0,"Microglia","Gabbr2"
"Pclo.4",0,-1.08509756932393,0.042,0.546,0,"Microglia","Pclo"
"Dnajc6.4",0,-1.09266735032622,0.014,0.467,0,"Microglia","Dnajc6"
"Nalcn.3",0,-1.09270093629109,0.016,0.479,0,"Microglia","Nalcn"
"Slc2a13.5",0,-1.09439463609938,0.018,0.41,0,"Microglia","Slc2a13"
"Tanc1.5",0,-1.09561824819712,0.014,0.406,0,"Microglia","Tanc1"
"Pcsk2.5",0,-1.09931779648752,0.043,0.498,0,"Microglia","Pcsk2"
"Ntrk2.3",0,-1.10317945839349,0.048,0.518,0,"Microglia","Ntrk2"
"Thsd7a.3",0,-1.10607164608749,0.015,0.332,0,"Microglia","Thsd7a"
"Tmem132b.4",0,-1.10670577588726,0.021,0.497,0,"Microglia","Tmem132b"
"Enah.4",0,-1.10860256272536,0.025,0.523,0,"Microglia","Enah"
"Tubb4a.5",0,-1.10863821077822,0.048,0.352,0,"Microglia","Tubb4a"
"Ak5.5",0,-1.11058838028875,0.037,0.467,0,"Microglia","Ak5"
"Bicd1",0,-1.11271285266764,0.022,0.511,0,"Microglia","Bicd1"
"Setbp1.4",0,-1.11403566826401,0.066,0.609,0,"Microglia","Setbp1"
"Ntng1.4",0,-1.11505672257347,0.025,0.327,0,"Microglia","Ntng1"
"Synpr.5",0,-1.11695223043546,0.036,0.336,0,"Microglia","Synpr"
"Pard3.4",0,-1.12034492601607,0.009,0.387,0,"Microglia","Pard3"
"Epha7.5",0,-1.12561229009683,0.041,0.445,0,"Microglia","Epha7"
"Syn2.5",0,-1.12789336196255,0.071,0.596,0,"Microglia","Syn2"
"Pigk.3",0,-1.13388451189476,0.066,0.547,0,"Microglia","Pigk"
"Nbea.3",0,-1.13759127453698,0.196,0.779,0,"Microglia","Nbea"
"Slc35f1.4",0,-1.13765730580016,0.011,0.325,0,"Microglia","Slc35f1"
"Hcn1.5",0,-1.14760235156813,0.039,0.39,0,"Microglia","Hcn1"
"Kcnj6.5",0,-1.14901856507082,0.022,0.473,0,"Microglia","Kcnj6"
"Enpp2.5",0,-1.15569615989585,0.041,0.253,0,"Microglia","Enpp2"
"Rapgef4.5",0,-1.1557565969269,0.018,0.489,0,"Microglia","Rapgef4"
"Gpc6.5",0,-1.15580606675032,0.008,0.202,0,"Microglia","Gpc6"
"Rbfox3.4",0,-1.15998101457958,0.026,0.51,0,"Microglia","Rbfox3"
"Fam189a1.4",0,-1.16193614720858,0.017,0.45,0,"Microglia","Fam189a1"
"Cdh9.4",0,-1.16633365728981,0.017,0.33,0,"Microglia","Cdh9"
"Csmd2.4",0,-1.1675420649933,0.01,0.461,0,"Microglia","Csmd2"
"Cdh12.4",0,-1.16850796671582,0.014,0.402,0,"Microglia","Cdh12"
"Cdr1os.3",0,-1.16997732899781,0.035,0.54,0,"Microglia","Cdr1os"
"4930509J09Rik.4",0,-1.17006610985393,0.004,0.382,0,"Microglia","4930509J09Rik"
"Sgip1.5",0,-1.17500688977407,0.046,0.594,0,"Microglia","Sgip1"
"St6galnac5.3",0,-1.17545554651547,0.057,0.542,0,"Microglia","St6galnac5"
"Sobp.4",0,-1.17736835888623,0.022,0.524,0,"Microglia","Sobp"
"Zmat4.5",0,-1.17903326447472,0.011,0.41,0,"Microglia","Zmat4"
"Cdh2.2",0,-1.18049440318016,0.024,0.516,0,"Microglia","Cdh2"
"Spock3.4",0,-1.18126093804466,0.027,0.399,0,"Microglia","Spock3"
"Stox2.2",0,-1.18202690175091,0.021,0.502,0,"Microglia","Stox2"
"Mical2.4",0,-1.18651567970757,0.016,0.499,0,"Microglia","Mical2"
"Pde1a.5",0,-1.19128254168886,0.038,0.387,0,"Microglia","Pde1a"
"Ccdc85a.3",0,-1.19245293375917,0.021,0.442,0,"Microglia","Ccdc85a"
"Klhl29.5",0,-1.19343126571655,0.01,0.473,0,"Microglia","Klhl29"
"Slc4a4.5",0,-1.19423194137804,0.022,0.316,0,"Microglia","Slc4a4"
"Gria3.5",0,-1.1952231566387,0.066,0.573,0,"Microglia","Gria3"
"Gpm6b.5",0,-1.19588211922434,0.115,0.676,0,"Microglia","Gpm6b"
"Arhgap23.5",0,-1.20017181168636,0.014,0.306,0,"Microglia","Arhgap23"
"Cntn1.3",0,-1.20086692235413,0.047,0.58,0,"Microglia","Cntn1"
"Sybu.4",0,-1.20116873785395,0.022,0.526,0,"Microglia","Sybu"
"Syne1.4",0,-1.20155713600797,0.049,0.588,0,"Microglia","Syne1"
"Slc1a2.5",0,-1.20278395568912,0.073,0.334,0,"Microglia","Slc1a2"
"Ptk2.3",0,-1.20359057033292,0.047,0.605,0,"Microglia","Ptk2"
"Gabra2.4",0,-1.20399023206547,0.039,0.51,0,"Microglia","Gabra2"
"Dync1i1.4",0,-1.20413949082315,0.023,0.509,0,"Microglia","Dync1i1"
"Sh3d19.4",0,-1.20746140068955,0.008,0.356,0,"Microglia","Sh3d19"
"Fam135b.4",0,-1.21312415196887,0.019,0.486,0,"Microglia","Fam135b"
"Sphkap.5",0,-1.21407756093457,0.031,0.457,0,"Microglia","Sphkap"
"Ptprg.2",0,-1.21680403246001,0.031,0.477,0,"Microglia","Ptprg"
"Sorbs1.3",0,-1.21767029410114,0.027,0.54,0,"Microglia","Sorbs1"
"Naaladl2.3",0,-1.21979076520381,0.018,0.413,0,"Microglia","Naaladl2"
"9530059O14Rik.4",0,-1.21996153931948,0.021,0.462,0,"Microglia","9530059O14Rik"
"Dpyd.3",0,-1.22343230402203,0.011,0.392,0,"Microglia","Dpyd"
"Cdh8.4",0,-1.2246240197411,0.019,0.448,0,"Microglia","Cdh8"
"Sema6d.2",0,-1.22575874291741,0.02,0.411,0,"Microglia","Sema6d"
"Rnf220.5",0,-1.22739357537329,0.059,0.284,0,"Microglia","Rnf220"
"Adcy2.4",0,-1.22826550034202,0.015,0.48,0,"Microglia","Adcy2"
"Pcdh7.4",0,-1.2299729992802,0.026,0.38,0,"Microglia","Pcdh7"
"Cntn3.3",0,-1.23032918166215,0.014,0.426,0,"Microglia","Cntn3"
"Luzp2.4",0,-1.23474146331386,0.016,0.24,0,"Microglia","Luzp2"
"Kif21a.4",0,-1.23800966840952,0.042,0.592,0,"Microglia","Kif21a"
"Astn2.4",0,-1.23878224907213,0.032,0.4,0,"Microglia","Astn2"
"Ptprt.4",0,-1.23890676715101,0.013,0.252,0,"Microglia","Ptprt"
"Srgap3.2",0,-1.23934012071399,0.031,0.567,0,"Microglia","Srgap3"
"Gpr158.5",0,-1.23949147426272,0.021,0.505,0,"Microglia","Gpr158"
"Nfasc.4",0,-1.24147128804312,0.014,0.464,0,"Microglia","Nfasc"
"Ppp1r16b.5",0,-1.24184132137025,0.014,0.338,0,"Microglia","Ppp1r16b"
"Dgkg.4",0,-1.24617851294304,0.02,0.48,0,"Microglia","Dgkg"
"Cdc42bpa.4",0,-1.24634022192707,0.08,0.657,0,"Microglia","Cdc42bpa"
"Brinp3.3",0,-1.24890292746477,0.014,0.297,0,"Microglia","Brinp3"
"Grm1.4",0,-1.24945945300488,0.023,0.453,0,"Microglia","Grm1"
"Tenm1.5",0,-1.26479789894653,0.022,0.437,0,"Microglia","Tenm1"
"Dtna.3",0,-1.26559188311313,0.015,0.466,0,"Microglia","Dtna"
"Gria2.3",0,-1.26850276416867,0.251,0.775,0,"Microglia","Gria2"
"Car10.5",0,-1.2691028824616,0.013,0.362,0,"Microglia","Car10"
"A830018L16Rik.4",0,-1.27607215281188,0.019,0.449,0,"Microglia","A830018L16Rik"
"Unc5d.5",0,-1.27698169148356,0.016,0.297,0,"Microglia","Unc5d"
"A230057D06Rik.5",0,-1.28444101486562,0.015,0.499,0,"Microglia","A230057D06Rik"
"Khdrbs2.4",0,-1.28578613958458,0.022,0.447,0,"Microglia","Khdrbs2"
"Robo2.4",0,-1.28584097980212,0.031,0.511,0,"Microglia","Robo2"
"Kcnj3.4",0,-1.2890497460544,0.027,0.526,0,"Microglia","Kcnj3"
"Celf2.5",0,-1.29295098400993,0.574,0.766,0,"Microglia","Celf2"
"Ppp2r2b.5",0,-1.29376579651185,0.031,0.487,0,"Microglia","Ppp2r2b"
"Rims2.5",0,-1.29485461437177,0.026,0.542,0,"Microglia","Rims2"
"Gnao1.4",0,-1.30056262125627,0.042,0.557,0,"Microglia","Gnao1"
"Cnksr2.5",0,-1.305671218466,0.057,0.569,0,"Microglia","Cnksr2"
"Akap6.4",0,-1.30809090220611,0.051,0.649,0,"Microglia","Akap6"
"Ahi1.5",0,-1.30955690394632,0.114,0.698,0,"Microglia","Ahi1"
"Sorbs2.4",0,-1.31092557766724,0.022,0.531,0,"Microglia","Sorbs2"
"Chrm3.5",0,-1.31496063432484,0.027,0.326,0,"Microglia","Chrm3"
"Hivep2.4",0,-1.32462712130188,0.087,0.65,0,"Microglia","Hivep2"
"Camk2a.5",0,-1.32934753230029,0.081,0.6,0,"Microglia","Camk2a"
"Mapk10.4",0,-1.3294279233584,0.045,0.596,0,"Microglia","Mapk10"
